"RecNumbr","SEX","CLINDIS","AgeAtEnd","RaceEthn","P1AgeAtBirth","CTKFAMST","TOTALREM","NUMPLEP","MANREM","RemRsnChil","IsTPR","ado","F1Age","F2Age","FOSFAMST","F1Race","F2Race","Transracial"
"251317000000",2,1,12,2,19,2,1,7,2,0,0,0,NA,NA,NA,NA,NA,NA
"251330000000",1,1,11,1,24,3,2,2,2,0,1,0,40,37,1,1,1,0
"251336000000",2,1,11,7,43,1,2,1,2,0,1,0,64,NA,3,7,NA,0
"251342000000",2,2,12,1,23,1,2,2,2,0,0,0,60,55,1,1,1,0
"251352000000",1,NA,12,2,NA,NA,1,1,2,0,1,0,44,45,1,2,2,0
"251352000000",2,1,11,2,NA,NA,1,1,2,0,1,0,38,NA,3,2,NA,0
"251360000000",1,1,11,2,19,3,1,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251380000000",1,1,11,1,NA,NA,2,1,NA,NA,1,0,47,46,1,1,1,0
"251381000000",2,2,11,2,29,1,2,3,2,0,0,0,41,34,3,2,2,0
"251413000000",2,1,12,1,18,3,2,1,2,0,0,0,47,50,1,1,1,0
"251424000000",1,1,12,2,18,3,1,4,2,0,0,0,47,NA,NA,2,NA,0
"251426000000",2,2,10,1,19,2,2,1,NA,NA,1,1,42,42,1,1,1,0
"251436000000",2,1,12,7,36,3,1,5,2,0,1,0,43,NA,NA,2,NA,NA
"251437000000",2,2,11,2,NA,NA,1,4,2,0,1,0,73,60,3,2,2,0
"251439000000",2,1,11,2,19,1,1,3,2,0,1,1,32,NA,3,2,NA,0
"251452000000",2,1,11,2,21,1,1,9,2,0,0,0,54,NA,3,2,NA,0
"251462000000",1,2,12,2,21,1,1,10,2,0,0,0,NA,NA,NA,NA,NA,NA
"251493000000",1,1,12,2,NA,NA,2,3,2,0,1,0,41,NA,3,1,NA,NA
"251499000000",2,1,12,1,30,1,1,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"251528000000",1,2,12,7,23,2,1,5,2,0,0,0,38,NA,NA,7,NA,0
"251528000000",1,1,12,2,22,1,1,5,2,0,1,1,78,NA,3,2,NA,0
"251531000000",2,2,12,1,40,4,2,2,NA,NA,1,0,48,47,1,1,1,0
"251533000000",1,1,12,2,26,3,3,2,2,0,1,0,38,NA,3,2,NA,0
"251537000000",1,1,11,1,23,1,1,2,2,1,1,1,53,52,1,1,1,0
"251541000000",2,2,12,99,20,2,1,2,2,0,1,0,NA,NA,NA,NA,NA,9
"251555000000",2,1,12,2,NA,NA,1,20,2,0,1,0,NA,NA,NA,NA,NA,NA
"251564000000",1,2,11,99,24,3,2,1,2,0,1,1,75,NA,3,1,NA,9
"251567000000",1,2,12,7,27,2,2,2,2,0,0,0,41,NA,NA,7,NA,0
"251568000000",2,2,12,1,18,1,1,2,2,0,1,0,53,48,1,1,1,0
"251579000000",2,1,11,1,NA,NA,1,2,1,1,1,1,63,NA,3,7,NA,NA
"251585000000",1,1,12,99,20,3,1,4,2,0,0,0,56,NA,NA,2,NA,9
"251593000000",2,1,12,2,43,4,4,3,2,0,0,0,59,54,3,2,2,0
"251595000000",1,1,12,2,22,2,1,4,2,0,1,0,70,NA,NA,7,NA,NA
"251596000000",2,1,11,2,20,3,1,11,2,0,1,1,61,NA,NA,2,NA,0
"251638000000",2,1,12,2,29,2,2,17,2,0,0,0,NA,NA,NA,NA,NA,NA
"251652000000",2,2,12,2,23,2,2,14,2,0,1,0,NA,NA,NA,NA,NA,NA
"251681000000",2,1,12,99,NA,NA,1,2,2,0,1,0,56,NA,NA,2,NA,9
"251702000000",1,2,12,1,26,3,2,2,2,0,0,0,57,NA,3,1,NA,0
"251720000000",2,1,11,2,24,4,1,2,2,0,1,0,39,NA,NA,7,NA,NA
"251740000000",2,1,12,2,29,2,1,2,1,0,1,0,54,56,NA,2,2,0
"251782000000",1,1,12,1,24,3,2,1,1,0,1,0,34,NA,NA,2,NA,NA
"251788000000",1,2,12,2,NA,NA,1,1,2,0,1,0,32,NA,3,2,NA,0
"251793000000",1,1,12,2,22,3,2,3,2,0,0,0,59,NA,NA,7,NA,NA
"251798000000",2,1,11,1,47,1,2,4,1,1,1,1,56,58,3,1,1,0
"251817000000",1,1,12,2,21,1,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"251820000000",1,1,12,7,37,1,2,1,2,0,1,0,68,NA,3,7,NA,0
"251864000000",2,1,12,2,31,3,1,3,2,0,1,0,58,62,3,2,2,0
"251866000000",2,2,11,2,NA,NA,2,1,NA,NA,1,1,59,62,1,2,2,0
"251871000000",2,1,11,2,29,3,1,2,2,0,1,1,46,NA,3,2,NA,0
"251878000000",2,2,12,7,21,3,1,2,2,0,1,0,48,52,3,7,7,0
"251883000000",1,1,12,2,37,3,1,4,1,0,0,0,57,NA,NA,2,NA,0
"251883000000",2,1,11,2,37,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"251889000000",2,2,12,2,NA,NA,2,2,2,0,1,0,45,46,1,2,2,0
"251921000000",1,2,11,1,47,4,2,1,NA,NA,1,0,52,47,1,1,1,0
"251934000000",1,1,12,2,27,3,1,2,2,0,1,0,62,59,1,2,2,0
"251941000000",2,1,12,2,25,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"251950000000",2,1,12,2,29,3,2,1,2,0,0,0,65,NA,NA,2,NA,0
"251960000000",2,2,12,1,38,2,2,1,NA,NA,1,1,43,48,1,1,1,0
"251960000000",1,1,12,99,26,1,2,11,2,0,1,0,64,70,NA,2,2,9
"251973000000",2,1,12,2,23,1,1,8,2,0,1,1,45,NA,NA,2,NA,0
"251981000000",2,1,12,2,28,2,2,3,2,0,0,0,72,NA,NA,2,NA,0
"252017000000",1,1,12,2,21,4,2,2,2,0,0,0,49,NA,3,7,NA,NA
"252022000000",2,1,11,99,41,3,1,4,2,0,1,0,49,NA,NA,7,NA,9
"252025000000",2,2,12,2,NA,5,2,2,2,0,0,0,45,NA,3,2,NA,0
"252039000000",2,1,11,2,24,2,1,4,2,0,1,0,34,NA,NA,2,NA,0
"252052000000",1,1,12,2,19,1,1,3,NA,NA,1,0,50,62,1,7,7,3
"252075000000",2,1,11,7,25,1,1,1,2,0,1,1,53,NA,NA,2,NA,NA
"252082000000",1,1,11,2,NA,NA,2,3,2,0,1,1,59,NA,3,7,NA,NA
"252084000000",2,2,11,2,NA,NA,1,4,2,0,1,1,49,55,1,2,2,0
"252113000000",1,1,11,2,21,2,1,3,2,1,1,1,66,NA,NA,7,NA,NA
"252121000000",1,1,12,2,NA,5,1,2,2,0,0,0,36,NA,3,2,NA,0
"252133000000",2,1,11,99,NA,NA,1,6,2,0,1,0,49,43,1,2,2,9
"252135000000",2,2,12,2,31,2,1,2,2,0,1,0,79,NA,3,2,NA,0
"252138000000",2,2,11,2,NA,NA,1,5,2,0,1,1,35,27,3,2,7,0
"252147000000",1,1,12,2,21,1,2,4,1,1,0,0,NA,NA,NA,NA,NA,NA
"252175000000",1,1,12,2,34,3,1,4,2,0,0,0,43,NA,3,7,NA,NA
"252176000000",2,1,12,7,20,2,1,6,2,0,0,0,NA,NA,NA,NA,NA,NA
"252184000000",2,1,10,7,20,2,1,4,2,0,1,1,54,NA,3,7,NA,0
"260107000000",1,1,11,2,NA,NA,1,1,2,0,1,1,30,NA,NA,2,NA,0
"260107000000",2,1,11,2,20,2,1,4,2,0,0,0,56,NA,NA,2,NA,0
"260111000000",1,1,12,2,24,3,1,2,2,0,0,0,38,NA,3,2,NA,0
"260137000000",1,2,12,7,27,2,1,2,1,0,0,0,68,NA,1,7,NA,0
"260144000000",1,1,12,2,21,3,1,4,2,0,0,0,63,78,3,7,7,3
"260159000000",1,1,12,99,19,2,1,2,2,0,1,0,49,NA,NA,2,NA,9
"260182000000",1,2,12,1,24,2,1,1,2,0,0,0,53,NA,3,7,NA,NA
"260186000000",1,2,11,2,22,2,1,5,2,0,1,0,48,NA,3,2,NA,0
"260187000000",2,2,11,1,19,3,1,4,2,0,0,0,35,NA,3,7,NA,NA
"260209000000",1,2,12,2,32,3,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"260224000000",2,1,12,2,25,1,1,13,2,0,0,0,31,NA,NA,1,NA,NA
"260231000000",2,1,11,1,27,2,1,3,2,0,1,1,53,61,NA,2,2,2
"260259000000",2,2,11,7,60,3,2,4,2,0,1,0,43,52,1,2,2,3
"260287000000",1,2,12,2,27,1,1,7,2,0,1,0,66,NA,1,2,NA,0
"260317000000",1,1,11,2,40,2,1,1,2,0,1,1,49,39,3,7,7,3
"260354000000",1,1,10,7,20,2,2,2,2,0,1,1,49,NA,3,7,NA,0
"260377000000",1,2,12,4,44,2,1,1,2,0,0,0,NA,NA,1,NA,NA,NA
"260380000000",1,1,11,2,22,2,1,2,2,0,1,1,44,NA,NA,2,NA,0
"260515000000",1,1,12,2,20,2,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"260559000000",2,1,12,1,26,1,1,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"260565000000",2,1,12,4,NA,NA,1,3,2,0,1,0,52,50,NA,7,7,3
"260588000000",1,1,12,2,NA,NA,1,3,2,0,1,0,NA,NA,3,NA,NA,NA
"260645000000",2,1,12,7,25,3,2,6,2,0,0,0,NA,NA,NA,NA,NA,NA
"260657000000",1,1,12,2,24,2,3,4,2,0,0,0,56,NA,3,2,NA,0
"260686000000",2,2,12,2,20,2,1,2,2,0,1,1,59,65,1,2,2,0
"260688000000",1,1,11,2,30,4,1,2,2,0,1,0,72,NA,NA,2,NA,0
"260690000000",1,1,12,2,NA,NA,1,8,2,0,1,0,38,60,NA,2,2,0
"260845000000",1,1,11,7,26,2,1,2,2,0,1,1,64,68,NA,7,7,0
"260893000000",1,1,12,2,39,3,2,1,2,1,1,0,NA,NA,NA,NA,NA,NA
"260951000000",1,1,12,2,31,2,1,4,2,0,1,0,45,NA,2,2,NA,0
"260959000000",2,2,11,2,29,1,2,3,2,0,1,1,65,NA,2,2,NA,0
"261104000000",1,1,12,1,39,4,1,3,2,0,0,0,67,59,NA,4,4,2
"261132000000",1,2,12,1,32,3,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"261150000000",1,1,12,1,34,2,1,2,2,0,1,0,53,58,1,1,1,0
"261155000000",1,1,11,2,34,3,1,6,2,0,1,0,55,NA,3,2,NA,0
"261201000000",1,1,12,2,17,2,1,4,2,0,1,0,47,NA,NA,2,NA,0
"261208000000",1,1,12,2,37,1,1,1,2,0,1,0,50,NA,3,2,NA,0
"261218000000",2,1,11,2,NA,NA,1,2,2,0,1,1,NA,NA,2,NA,NA,NA
"261222000000",1,2,11,2,NA,NA,1,1,NA,NA,1,0,48,49,1,1,2,0
"261324000000",1,2,11,7,NA,NA,1,1,2,0,1,1,68,NA,NA,7,NA,0
"261334000000",2,2,11,2,19,3,2,13,2,0,0,0,NA,NA,NA,NA,NA,NA
"261367000000",2,1,12,1,45,1,1,3,2,0,1,0,54,NA,NA,2,NA,NA
"261374000000",2,2,12,1,43,1,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"261377000000",2,2,12,99,29,3,1,3,2,0,0,0,65,NA,3,7,NA,9
"261430000000",2,1,12,2,20,1,1,2,2,0,1,0,48,NA,3,2,NA,0
"261462000000",2,2,12,1,39,2,1,1,2,0,1,0,55,NA,3,7,NA,NA
"261592000000",1,1,12,2,38,1,1,9,2,0,1,0,56,NA,4,2,NA,0
"261596000000",2,1,12,1,NA,NA,1,1,2,0,1,0,41,NA,3,7,NA,NA
"261616000000",1,1,11,2,26,2,1,4,2,0,1,0,27,NA,3,7,NA,NA
"261628000000",2,1,11,99,25,1,2,4,2,0,0,0,38,NA,3,2,NA,9
"261640000000",1,2,12,7,NA,NA,1,1,2,0,1,1,55,58,1,2,7,0
"261656000000",1,1,12,1,27,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"261755000000",2,1,12,2,66,3,1,4,2,0,0,0,42,NA,1,2,NA,0
"261757000000",1,1,12,2,68,2,1,2,1,0,1,0,41,NA,2,2,NA,0
"261824000000",1,2,12,7,32,2,1,1,2,0,0,0,50,NA,NA,7,NA,0
"261837000000",1,1,11,2,NA,NA,1,1,2,0,1,1,45,47,1,2,2,0
"261848000000",1,2,11,2,NA,NA,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"261893000000",1,1,11,2,NA,NA,1,6,2,0,1,1,59,NA,3,2,NA,0
"261997000000",2,1,12,2,24,3,1,1,2,0,0,0,38,37,NA,2,2,0
"262092000000",2,2,12,1,NA,NA,1,2,1,0,0,0,35,NA,1,1,NA,0
"262222000000",2,1,11,7,17,1,1,5,2,0,1,1,49,NA,3,7,NA,0
"262245000000",2,2,12,2,30,2,2,5,2,0,0,0,45,51,NA,2,7,0
"262245000000",1,1,11,7,20,2,1,6,2,0,1,1,41,42,2,2,2,3
"262248000000",2,1,11,7,25,2,2,3,2,0,1,1,59,NA,1,7,NA,0
"262265000000",1,1,12,7,18,2,1,6,2,0,0,0,NA,NA,NA,NA,NA,NA
"262276000000",1,1,12,2,47,3,2,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"262306000000",2,1,11,2,27,2,2,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"262315000000",2,1,11,2,17,3,1,3,2,0,0,0,78,NA,NA,2,NA,0
"262343000000",2,1,11,2,37,1,1,6,2,0,1,0,64,NA,NA,2,NA,0
"262345000000",1,1,12,2,20,3,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"262351000000",1,2,12,2,22,2,3,3,2,0,1,0,32,NA,3,2,NA,0
"262352000000",1,1,11,2,41,2,2,1,2,0,1,1,57,NA,3,2,NA,0
"262367000000",2,1,12,2,22,3,1,10,2,0,0,0,50,NA,3,2,NA,0
"262373000000",2,1,12,7,40,2,1,5,2,0,1,0,55,NA,3,7,NA,0
"262397000000",2,1,12,2,20,2,1,4,2,0,1,0,29,31,1,2,2,0
"262406000000",1,1,11,2,20,2,1,1,2,0,1,0,58,NA,3,2,NA,0
"262417000000",1,2,12,2,21,3,1,12,2,0,0,0,NA,NA,NA,NA,NA,NA
"262445000000",2,1,12,2,27,3,1,8,2,0,0,0,NA,NA,NA,NA,NA,NA
"262454000000",1,1,12,2,33,3,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"262458000000",1,1,11,2,36,2,1,2,2,0,1,0,44,42,NA,2,2,0
"262463000000",1,1,12,7,35,1,1,3,2,0,0,0,75,NA,1,2,NA,NA
"262474000000",2,2,12,7,29,4,1,5,2,0,0,0,42,NA,2,2,NA,NA
"262490000000",2,1,12,2,20,2,2,2,2,0,0,0,54,NA,3,2,NA,0
"262497000000",2,1,11,1,26,1,1,8,2,0,1,0,58,NA,3,2,NA,NA
"262497000000",2,1,12,2,23,2,3,3,2,0,1,0,52,NA,3,2,NA,0
"262499000000",2,1,11,2,19,3,1,1,2,0,1,1,80,NA,NA,2,NA,0
"262533000000",2,1,11,1,20,2,1,8,2,0,1,1,48,45,NA,1,1,0
"262542000000",1,1,12,2,26,1,1,1,2,0,0,0,52,51,NA,2,2,0
"262545000000",2,1,12,2,24,3,1,11,2,0,1,0,43,NA,3,4,NA,NA
"262553000000",2,2,12,1,NA,NA,1,3,2,0,1,1,47,48,NA,1,1,0
"262577000000",1,2,12,7,23,3,1,7,2,0,0,0,NA,NA,NA,NA,NA,NA
"262579000000",1,1,12,2,22,1,1,4,2,0,1,1,57,NA,NA,2,NA,0
"262611000000",1,1,11,2,45,4,1,9,2,0,1,1,55,NA,NA,7,NA,NA
"262632000000",1,1,12,2,26,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"262638000000",2,1,11,2,22,3,1,2,2,0,1,1,45,NA,3,2,NA,0
"262648000000",1,2,12,7,24,2,2,2,2,0,1,1,61,NA,3,1,NA,NA
"262654000000",2,1,12,1,18,2,1,1,2,0,1,0,62,NA,1,7,NA,NA
"262668000000",2,1,12,2,40,4,2,2,1,0,1,0,43,NA,3,2,NA,0
"262679000000",1,1,11,1,21,2,1,7,2,0,1,1,44,49,NA,1,7,0
"251170000000",1,2,11,1,24,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"251187000000",2,1,11,1,NA,NA,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"251225000000",1,2,10,1,21,3,1,1,NA,NA,1,1,44,NA,1,1,NA,0
"251241000000",2,1,11,2,NA,NA,2,11,2,0,1,0,NA,NA,NA,NA,NA,NA
"251275000000",2,1,11,2,NA,NA,2,1,2,0,1,1,43,NA,NA,2,NA,0
"251283000000",1,1,11,2,21,3,1,1,2,0,0,0,69,NA,3,2,NA,0
"251285000000",2,1,11,2,25,3,1,5,2,0,1,0,NA,NA,1,NA,NA,NA
"251291000000",1,1,10,2,27,2,1,4,2,0,1,1,53,NA,NA,2,NA,0
"251293000000",1,2,11,1,NA,NA,1,2,2,0,0,1,48,48,1,1,1,0
"251294000000",2,NA,11,2,21,3,1,2,2,0,0,0,54,NA,3,2,NA,0
"251298000000",2,2,11,1,24,3,3,3,2,0,0,0,58,NA,NA,2,NA,NA
"251301000000",1,1,10,99,22,3,2,5,2,0,1,1,40,39,1,1,1,9
"251319000000",1,1,11,2,36,3,1,2,2,0,1,1,54,NA,3,2,NA,0
"251321000000",2,2,11,2,19,2,1,3,2,0,1,1,50,50,1,1,1,1
"251321000000",1,2,11,2,36,3,1,2,2,0,1,1,54,NA,3,2,NA,0
"251327000000",2,2,10,2,26,2,1,1,2,0,1,1,57,NA,NA,2,NA,0
"251333000000",1,1,11,2,NA,NA,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"251334000000",2,2,11,1,24,3,1,4,2,0,1,1,58,60,1,1,1,0
"251334000000",2,1,11,99,35,2,2,7,2,0,1,0,43,56,1,7,7,9
"251338000000",1,1,11,2,28,3,1,5,2,0,0,0,52,55,1,2,2,0
"251338000000",1,1,11,2,24,2,1,1,2,0,1,0,46,52,1,2,2,0
"251343000000",2,2,10,99,20,1,2,5,2,0,1,1,29,29,1,1,2,9
"251349000000",1,1,10,1,26,2,2,1,NA,NA,1,1,67,NA,3,1,NA,0
"251351000000",1,1,11,2,NA,NA,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251361000000",1,2,11,2,23,3,2,1,2,0,1,0,59,NA,3,2,NA,0
"251364000000",2,1,11,2,25,2,1,3,2,0,1,0,47,48,1,1,1,1
"251364000000",2,1,11,99,16,3,2,9,2,0,1,0,NA,NA,NA,NA,NA,9
"251366000000",1,1,11,1,28,3,2,3,2,0,1,0,51,57,1,1,1,0
"251368000000",1,2,11,2,28,2,1,2,2,0,1,0,45,NA,1,2,NA,0
"251371000000",1,1,10,1,NA,NA,1,2,2,0,1,1,52,62,1,7,1,0
"251376000000",2,2,11,2,19,2,1,1,NA,NA,1,0,45,NA,4,2,NA,0
"251377000000",2,1,11,2,NA,NA,1,1,2,0,1,0,47,54,1,2,2,0
"251383000000",2,1,11,1,19,4,1,1,2,0,1,1,44,NA,3,1,NA,0
"251383000000",2,2,11,1,23,3,2,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"251384000000",2,2,10,1,18,1,1,3,2,0,1,1,37,40,1,1,1,0
"251385000000",2,1,10,6,36,2,1,9,2,0,1,1,NA,NA,3,NA,NA,NA
"251388000000",1,1,11,7,22,1,3,2,2,0,0,0,56,NA,3,2,NA,NA
"251390000000",1,2,11,99,20,2,1,2,2,0,1,0,NA,NA,NA,NA,NA,9
"251391000000",1,2,11,99,17,3,1,4,2,0,1,0,59,NA,3,1,NA,9
"251393000000",1,2,10,1,54,4,3,2,2,0,1,1,54,57,1,1,1,0
"251394000000",1,2,11,99,20,2,2,2,2,0,0,0,56,NA,NA,2,NA,9
"251394000000",1,1,11,1,20,3,1,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251397000000",1,2,11,1,23,2,1,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251401000000",1,1,11,1,27,2,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"251402000000",1,2,10,7,27,1,1,1,1,0,1,1,33,34,1,1,1,1
"251408000000",1,1,10,1,29,1,2,6,2,0,1,0,48,48,1,1,1,0
"251417000000",1,1,11,1,35,1,1,1,2,0,1,0,40,56,1,1,1,0
"251421000000",2,2,11,1,NA,NA,1,1,2,0,1,0,42,NA,3,1,NA,0
"251424000000",1,1,10,1,33,2,2,1,NA,NA,1,1,54,57,NA,1,1,0
"251430000000",1,2,10,1,18,3,2,1,NA,NA,1,1,50,NA,NA,1,NA,0
"251441000000",2,2,11,1,24,3,1,3,2,0,0,0,61,68,1,1,1,0
"251443000000",2,1,11,1,32,1,1,4,2,0,1,0,52,NA,3,2,NA,NA
"251443000000",1,2,11,99,20,3,1,1,2,0,1,0,52,NA,2,1,NA,9
"251446000000",2,1,11,1,NA,NA,2,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"251449000000",1,1,10,2,59,3,2,4,2,0,1,1,48,NA,3,2,NA,0
"251449000000",2,2,11,99,20,3,1,1,NA,NA,0,0,56,NA,3,2,NA,9
"251460000000",1,1,11,1,22,1,1,7,2,0,1,0,49,52,1,1,1,0
"251462000000",1,2,10,1,32,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"251462000000",2,1,11,2,21,2,1,1,2,0,1,0,50,NA,3,2,NA,0
"251462000000",1,1,11,99,26,2,1,4,2,0,1,0,NA,NA,NA,NA,NA,9
"251463000000",1,1,11,99,39,3,4,2,2,0,1,0,53,NA,NA,7,NA,9
"251464000000",1,1,11,2,18,3,3,11,2,0,1,0,44,29,4,2,2,0
"251468000000",2,1,11,1,30,2,1,3,2,0,0,0,49,50,1,1,1,0
"251469000000",1,2,10,1,34,1,1,3,2,0,1,1,45,47,1,1,1,0
"251470000000",2,1,11,2,33,3,1,4,2,0,1,0,50,56,NA,2,7,0
"251472000000",2,1,11,1,25,1,1,4,2,0,1,0,38,50,1,1,1,0
"251472000000",2,1,10,1,49,3,2,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251474000000",1,2,11,2,45,1,1,3,2,0,0,0,57,NA,3,2,NA,0
"251474000000",2,2,11,2,42,1,1,1,2,0,1,1,69,NA,3,2,NA,0
"251476000000",2,1,10,1,31,1,2,4,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"251477000000",2,2,11,1,23,2,2,4,2,0,0,1,29,34,1,1,1,0
"251480000000",1,1,11,2,25,3,2,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251483000000",2,1,10,2,23,2,1,6,2,0,1,0,61,NA,3,2,NA,0
"251487000000",2,1,10,1,23,2,2,1,2,1,1,0,52,NA,3,1,NA,0
"251487000000",1,2,11,1,46,2,2,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"251490000000",2,1,11,2,NA,5,2,1,2,0,1,0,34,NA,3,7,NA,NA
"251491000000",2,2,10,99,NA,NA,2,4,2,0,1,0,NA,NA,NA,NA,NA,9
"251493000000",2,1,11,2,33,3,1,8,2,0,1,1,53,NA,3,2,NA,0
"251498000000",1,1,11,99,22,2,1,2,2,0,1,0,65,64,1,2,2,9
"251498000000",2,2,11,1,NA,NA,2,2,2,0,1,0,44,NA,3,1,NA,0
"251515000000",1,1,11,2,18,2,1,5,2,0,0,0,50,NA,NA,2,NA,0
"251517000000",2,2,11,1,NA,NA,3,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251523000000",1,1,11,2,35,1,2,5,2,0,1,0,61,NA,3,2,NA,0
"251525000000",2,2,10,1,19,3,1,1,NA,NA,1,1,52,59,1,1,1,0
"251532000000",1,2,11,1,39,3,1,1,NA,NA,0,0,52,NA,4,1,NA,0
"251534000000",1,1,10,1,38,1,1,3,2,0,1,1,51,NA,NA,1,NA,0
"251536000000",1,2,11,1,23,3,1,3,2,0,1,0,55,59,1,1,1,0
"251538000000",1,1,10,2,24,2,2,6,2,0,1,1,69,NA,1,7,NA,NA
"251542000000",2,1,11,2,15,3,2,1,1,1,0,0,59,NA,1,7,NA,NA
"251542000000",2,2,11,2,19,1,1,3,2,0,1,1,60,NA,2,2,NA,0
"251547000000",1,1,10,1,27,1,3,2,NA,NA,1,1,41,43,1,1,1,0
"251550000000",1,1,11,2,29,2,1,3,NA,NA,0,0,48,30,1,7,1,1
"251552000000",2,1,10,2,31,3,1,2,2,0,1,1,57,NA,NA,2,NA,0
"251552000000",2,1,10,1,42,1,2,5,2,0,1,0,45,46,1,7,7,2
"251554000000",2,1,10,2,30,3,2,8,2,0,1,0,68,NA,3,2,NA,0
"251555000000",1,2,10,1,40,2,1,10,2,0,1,1,45,NA,NA,7,NA,NA
"251556000000",2,1,11,1,24,1,1,2,2,0,1,0,51,52,1,1,1,0
"251557000000",1,1,10,99,NA,NA,3,20,2,0,1,1,49,49,3,1,1,9
"251557000000",2,2,11,2,21,3,1,1,2,0,1,1,55,50,1,2,2,0
"251563000000",1,1,11,99,31,3,1,13,1,0,1,1,61,NA,3,2,NA,9
"251563000000",1,1,11,2,22,1,3,7,2,0,1,0,57,NA,NA,2,NA,0
"251566000000",1,1,10,2,14,3,2,11,2,0,1,1,64,NA,4,2,NA,0
"251567000000",2,2,11,7,28,2,2,2,2,0,0,0,64,63,NA,7,7,0
"251568000000",2,1,11,2,16,3,1,4,2,0,0,0,50,NA,3,2,NA,0
"251568000000",1,1,10,1,21,2,2,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"251572000000",2,2,11,2,26,3,1,8,2,0,0,0,53,NA,3,2,NA,0
"251573000000",1,1,11,7,32,3,3,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"251575000000",1,1,10,1,19,2,2,1,2,0,1,1,59,NA,3,1,NA,0
"251576000000",2,1,10,1,20,2,1,3,1,0,0,0,47,55,1,1,1,0
"251576000000",1,1,11,2,17,3,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251579000000",1,2,11,2,NA,NA,1,3,2,0,1,0,41,NA,3,1,NA,NA
"251580000000",1,1,10,99,35,3,1,2,2,0,1,1,48,NA,NA,2,NA,9
"251592000000",2,1,11,7,28,3,2,2,NA,NA,0,0,26,26,1,1,1,1
"251593000000",1,1,11,2,44,4,4,3,2,0,0,0,59,54,3,2,2,0
"251596000000",1,1,11,2,21,3,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"251599000000",1,2,11,2,27,1,1,3,2,0,0,0,64,NA,1,2,NA,0
"251603000000",1,1,11,99,40,2,2,1,2,0,1,0,63,78,NA,7,7,9
"251603000000",1,1,10,1,28,2,1,2,2,0,0,0,39,45,1,7,7,2
"251604000000",1,1,11,2,24,2,2,4,2,0,1,0,29,29,NA,2,2,0
"251612000000",1,2,10,2,29,3,1,2,2,0,1,1,38,NA,4,2,NA,0
"251613000000",1,2,10,7,39,2,1,6,2,0,0,0,49,50,1,2,2,3
"251618000000",2,1,10,2,24,2,1,5,2,0,0,0,55,NA,NA,2,NA,0
"251624000000",1,1,10,99,33,1,1,5,2,0,1,0,49,53,1,2,2,9
"251625000000",2,1,10,7,26,2,1,6,2,0,1,0,31,NA,3,7,NA,0
"251628000000",2,1,10,1,NA,NA,1,1,2,0,1,0,57,58,1,1,2,0
"251633000000",1,1,11,7,32,2,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251635000000",1,1,11,2,19,3,1,1,2,1,0,0,39,NA,3,2,NA,0
"251635000000",1,1,10,1,NA,NA,1,5,2,0,1,0,51,61,1,1,1,0
"251643000000",2,1,11,7,24,2,1,5,2,0,0,0,38,NA,NA,7,NA,0
"251650000000",1,1,11,2,15,1,2,3,2,0,1,0,51,NA,3,2,NA,0
"251652000000",2,2,11,2,24,2,2,3,2,0,1,0,64,NA,NA,2,NA,0
